0,2.01626972695
1,2.25213946707
2,2.49939062342
3,2.75161513519
4,2.99916599744
5,3.19733127767
6,3.30233414503
7,3.27352326324
8,3.15389359207
9,2.96623765974
10,2.75949792157
11,2.55005339455
12,2.34582927636
13,2.14938749063
14,1.95778168996
15,1.7655547451
16,1.57642033735
17,1.39693202603
18,1.22819891295
19,1.07347366648
20,0.947596776031
21,0.846671243556
22,0.773845729136
23,0.716521887651
24,0.671133296427
25,0.633536163833
26,0.599234701572
27,0.575896514546
28,0.559834928163
29,0.560133188581
30,0.572808592825
31,0.591159284667
32,0.618347476912
33,0.655247158977
34,0.689634109086
35,0.727495195007
36,0.761807609381
37,0.788873498311
38,0.806448126277
39,0.818519533022
40,0.824298535468
41,0.81438922739
42,0.803174097557
43,0.782926628311
44,0.745412635347
45,0.706678966097
46,0.661248199439
47,0.614241177818
48,0.56736810428
49,0.526503892981
50,0.489629893173
