0,1.69554760963
1,1.92528559516
2,2.16028017589
3,2.40353472449
4,2.65328991133
5,2.8987606425
6,3.10798047305
7,3.22748978209
8,3.23718216422
9,3.13509622295
10,2.96547732729
11,2.77247096953
12,2.5736778598
13,2.37465070138
14,2.18641796819
15,1.99429740424
16,1.80799521069
17,1.62436446516
18,1.44850351865
19,1.27183225698
20,1.12107266556
21,0.985528680098
22,0.882369264889
23,0.801479147402
24,0.742455120587
25,0.694104618219
26,0.651427575616
27,0.613539869174
28,0.584652876584
29,0.568293553896
30,0.564015307711
31,0.572560853717
32,0.591580592849
33,0.619424177334
34,0.653263785788
35,0.691798872486
36,0.726286658751
37,0.763889326611
38,0.796490987491
39,0.817321108539
40,0.831760512245
41,0.837496233768
42,0.837694402162
43,0.823318317729
44,0.802228104876
45,0.768695552797
46,0.730077530452
47,0.685731054943
48,0.632967958585
49,0.58663324811
50,0.542945250823
