0,0.424060239843
1,0.423133520623
2,0.453273053401
3,0.519005007481
4,0.631342994308
5,0.775245559133
6,0.940668073871
7,1.11525662586
8,1.31176241412
9,1.51973343967
10,1.73745429837
11,1.96382085199
12,2.18960412702
13,2.41439998453
14,2.60010397997
15,2.74307315011
16,2.80104577404
17,2.78271995454
18,2.69035335117
19,2.55890158257
20,2.42405265142
21,2.27606095253
22,2.12288165297
23,1.9708130608
24,1.81225767895
25,1.65060585283
26,1.48726382917
27,1.32644095225
28,1.1767079862
29,1.04027794541
30,0.930283712327
31,0.849242252906
32,0.785617251373
33,0.733236582963
34,0.685638072836
35,0.643557714737
36,0.60530333094
37,0.580596743921
38,0.563984794544
39,0.56157892256
40,0.57201603163
41,0.5954640782
42,0.624486557034
43,0.668614060728
44,0.713436265935
45,0.761901512422
46,0.804445784662
47,0.845703443809
48,0.873701424971
49,0.901540045048
50,0.911464923204
