0,0.875562965882
1,1.0493806612
2,1.23978376968
3,1.44393766325
4,1.65203847459
5,1.8841560537
6,2.11729864994
7,2.35719344257
8,2.59386423945
9,2.81530831206
10,2.98434001951
11,3.06549821545
12,3.03555929114
13,2.93121494262
14,2.77910769764
15,2.60133961592
16,2.42947212331
17,2.24327127136
18,2.06992509353
19,1.89965031724
20,1.72118391585
21,1.55440682721
22,1.39006626147
23,1.22842095144
24,1.08626247259
25,0.966202824459
26,0.875065416053
27,0.8038726187
28,0.746693955894
29,0.696094279702
30,0.653157492245
31,0.614906738451
32,0.58653773007
33,0.570848125021
34,0.5712411685
35,0.581073422291
36,0.602455553302
37,0.633478387878
38,0.673847242927
39,0.714105540098
40,0.757143762447
41,0.794783133458
42,0.831771292156
43,0.85465369068
44,0.872194812453
45,0.876000255495
46,0.876910688362
47,0.862163968161
48,0.839492186142
49,0.805146920753
50,0.7637743802
