0,0.44250946939
1,0.423357617699
2,0.417675305269
3,0.435413792638
4,0.489597719286
5,0.583450979955
6,0.716029637183
7,0.877535317765
8,1.04848191439
9,1.2369026952
10,1.43493972248
11,1.65015530349
12,1.87221536624
13,2.09686797281
14,2.30534678052
15,2.50435293429
16,2.65174241438
17,2.7253431635
18,2.71861638012
19,2.64400658142
20,2.53468913645
21,2.40874561165
22,2.26791330315
23,2.12046405791
24,1.97376991359
25,1.82002580572
26,1.65915784636
27,1.50468066493
28,1.3393253147
29,1.19033965367
30,1.05217808374
31,0.937839232861
32,0.852264361442
33,0.786286247842
34,0.732324517577
35,0.683407403019
36,0.640539233573
37,0.602864495794
38,0.573968758228
39,0.558396030622
40,0.553680244352
41,0.561678188224
42,0.583320613737
43,0.610584088745
44,0.649977429192
45,0.695919059441
46,0.74611580697
47,0.79404908866
48,0.835818693059
49,0.868843427517
50,0.893942624673
