0,3.06053398224
1,3.28914536768
2,3.43830007883
3,3.44819799818
4,3.31779767389
5,3.12373073681
6,2.88776245007
7,2.65405538814
8,2.42073376788
9,2.19589139923
10,1.98250427741
11,1.77584752285
12,1.57219156582
13,1.38353846074
14,1.2044761034
15,1.04414953942
16,0.906729639288
17,0.802402548259
18,0.727534059457
19,0.673965472465
20,0.632718060602
21,0.603223312844
22,0.575669675584
23,0.555175954355
24,0.53872019074
25,0.537975536148
26,0.5479061424
27,0.567264035909
28,0.593800259681
29,0.625713350696
30,0.659248348315
31,0.694123375356
32,0.725931411019
33,0.753078790927
34,0.771127909431
35,0.781571600166
36,0.785171890022
37,0.78314596124
38,0.772326034357
39,0.754655759976
40,0.727497702327
41,0.688515517159
42,0.647353852351
43,0.600191949889
44,0.557228009798
45,0.518542726012
46,0.484945455515
47,0.45555563437
48,0.435284633497
49,0.421688396652
50,0.409960709345
