0,0.471186866708
1,0.44498068955
2,0.426499192011
3,0.411018081488
4,0.420921360174
5,0.464855021167
6,0.545420249164
7,0.664027021014
8,0.814173363813
9,0.98117937821
10,1.15979378392
11,1.35700349752
12,1.56375132214
13,1.77793508712
14,1.99480315516
15,2.20883948245
16,2.40392020504
17,2.55795875316
18,2.649330407
19,2.65476672337
20,2.59789931948
21,2.50159290672
22,2.38440897864
23,2.25796757511
24,2.11500101638
25,1.9767245686
26,1.82854541562
27,1.67171138958
28,1.51508092044
29,1.35423740824
30,1.20467252426
31,1.06461523835
32,0.944385842967
33,0.849121308929
34,0.780752187113
35,0.728925215699
36,0.675867172568
37,0.635066654938
38,0.593930124229
39,0.566982473758
40,0.546105574633
41,0.544868348492
42,0.549146027464
43,0.566592051886
44,0.592657577554
45,0.635130290005
46,0.679678637452
47,0.729103869281
48,0.775885756937
49,0.817090698444
50,0.857533171605
