0,2.70247956157
1,2.95577330143
2,3.19663251612
3,3.36966095051
4,3.41426363642
5,3.32544863047
6,3.14860302249
7,2.92885472818
8,2.70229534853
9,2.47982846711
10,2.26028051051
11,2.04819399108
12,1.84367821651
13,1.64634024932
14,1.45608655666
15,1.27462341232
16,1.10971978046
17,0.965908536833
18,0.851088141585
19,0.768074474683
20,0.705288458883
21,0.660033396056
22,0.622833361939
23,0.593374654498
24,0.567866130935
25,0.550364852567
26,0.546675786083
27,0.550270590582
28,0.562810070786
29,0.593620434993
30,0.621915165768
31,0.655764587759
32,0.691493331847
33,0.7277440166
34,0.756322166399
35,0.775914857409
36,0.789350566701
37,0.794447886458
38,0.796317178643
39,0.785331929681
40,0.769716797255
41,0.743970404651
42,0.709635698682
43,0.670358198778
44,0.619871339414
45,0.573834761128
46,0.532764945261
47,0.495591114219
48,0.46605886598
49,0.442849033558
50,0.426938644066
